,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
1264,0.763,0.961,11,-6.589,0,0.0888,0.00122,0.913,0.0872,0.0499,125.994,audio_features,7LtKY3K5XS6loR3bhVr9JP,spotify:track:7LtKY3K5XS6loR3bhVr9JP,https://api.spotify.com/v1/tracks/7LtKY3K5XS6loR3bhVr9JP,https://api.spotify.com/v1/audio-analysis/7LtKY3K5XS6loR3bhVr9JP,264286,4,techno
1265,0.814,0.935,1,-6.128,1,0.055,0.00583,0.33,0.0537,0.546,126.036,audio_features,2jC6oAT2P3w9HQBrRcQqFl,spotify:track:2jC6oAT2P3w9HQBrRcQqFl,https://api.spotify.com/v1/tracks/2jC6oAT2P3w9HQBrRcQqFl,https://api.spotify.com/v1/audio-analysis/2jC6oAT2P3w9HQBrRcQqFl,154286,4,techno
1266,0.808,0.516,11,-10.836,0,0.0802,0.00859,0.843,0.0847,0.631,125.999,audio_features,69z0RFU38FlguC3OqjRO0u,spotify:track:69z0RFU38FlguC3OqjRO0u,https://api.spotify.com/v1/tracks/69z0RFU38FlguC3OqjRO0u,https://api.spotify.com/v1/audio-analysis/69z0RFU38FlguC3OqjRO0u,479828,4,techno
1267,0.73,0.55,4,-7.913,1,0.0927,0.015,0.909,0.111,0.161,134.013,audio_features,4UhGl3qeL660S8K4VM0XhS,spotify:track:4UhGl3qeL660S8K4VM0XhS,https://api.spotify.com/v1/tracks/4UhGl3qeL660S8K4VM0XhS,https://api.spotify.com/v1/audio-analysis/4UhGl3qeL660S8K4VM0XhS,405838,4,techno
1268,0.636,0.944,11,-5.015,0,0.0426,0.00174,0.752,0.0853,0.039,130.012,audio_features,1Di2whDOJSzxMFC3LItG0s,spotify:track:1Di2whDOJSzxMFC3LItG0s,https://api.spotify.com/v1/tracks/1Di2whDOJSzxMFC3LItG0s,https://api.spotify.com/v1/audio-analysis/1Di2whDOJSzxMFC3LItG0s,269856,4,techno
1269,0.693,0.826,6,-10.545,0,0.0316,0.011,4.87e-05,0.121,0.923,137.879,audio_features,5FA90DipIi1TKifttlVKF1,spotify:track:5FA90DipIi1TKifttlVKF1,https://api.spotify.com/v1/tracks/5FA90DipIi1TKifttlVKF1,https://api.spotify.com/v1/audio-analysis/5FA90DipIi1TKifttlVKF1,237973,4,techno
1270,0.661,0.946,11,-7.59,0,0.0508,0.0526,0.108,0.0643,0.853,133.713,audio_features,2xU1sCRaEBJujPuwMb2EyQ,spotify:track:2xU1sCRaEBJujPuwMb2EyQ,https://api.spotify.com/v1/tracks/2xU1sCRaEBJujPuwMb2EyQ,https://api.spotify.com/v1/audio-analysis/2xU1sCRaEBJujPuwMb2EyQ,205840,4,techno
1271,0.804,0.718,1,-10.268,0,0.062,0.00399,0.949,0.239,0.132,126.005,audio_features,659CdcGqJ8VxR2aXeLyV2O,spotify:track:659CdcGqJ8VxR2aXeLyV2O,https://api.spotify.com/v1/tracks/659CdcGqJ8VxR2aXeLyV2O,https://api.spotify.com/v1/audio-analysis/659CdcGqJ8VxR2aXeLyV2O,459731,4,techno
1272,0.656,0.565,9,-11.195,0,0.0323,0.481,0.951,0.313,0.21,122.935,audio_features,3yYk5jhpqHF6lpIyvjhTRZ,spotify:track:3yYk5jhpqHF6lpIyvjhTRZ,https://api.spotify.com/v1/tracks/3yYk5jhpqHF6lpIyvjhTRZ,https://api.spotify.com/v1/audio-analysis/3yYk5jhpqHF6lpIyvjhTRZ,290732,4,techno
1273,0.851,0.904,2,-9.654,1,0.0582,0.00182,0.924,0.112,0.26,126.992,audio_features,0qP89hbMRlounSq9QDSK6v,spotify:track:0qP89hbMRlounSq9QDSK6v,https://api.spotify.com/v1/tracks/0qP89hbMRlounSq9QDSK6v,https://api.spotify.com/v1/audio-analysis/0qP89hbMRlounSq9QDSK6v,313701,4,techno
1274,0.724,0.863,4,-9.643,0,0.0577,0.0879,0.89,0.604,0.257,125.007,audio_features,102N8QhhNzAgAIKzXlsqCR,spotify:track:102N8QhhNzAgAIKzXlsqCR,https://api.spotify.com/v1/tracks/102N8QhhNzAgAIKzXlsqCR,https://api.spotify.com/v1/audio-analysis/102N8QhhNzAgAIKzXlsqCR,384010,4,techno
1275,0.905,0.579,5,-9.104,1,0.0865,0.000218,0.116,0.0867,0.605,123.999,audio_features,1r8ZqfggYqW1R2JjiDGBQV,spotify:track:1r8ZqfggYqW1R2JjiDGBQV,https://api.spotify.com/v1/tracks/1r8ZqfggYqW1R2JjiDGBQV,https://api.spotify.com/v1/audio-analysis/1r8ZqfggYqW1R2JjiDGBQV,373033,4,techno
1276,0.83,0.979,3,-4.107,1,0.0796,0.0376,0.171,0.0402,0.805,126.009,audio_features,6f3rbcq9FuNFNrQBzhVmLu,spotify:track:6f3rbcq9FuNFNrQBzhVmLu,https://api.spotify.com/v1/tracks/6f3rbcq9FuNFNrQBzhVmLu,https://api.spotify.com/v1/audio-analysis/6f3rbcq9FuNFNrQBzhVmLu,203379,4,techno
1277,0.643,0.822,7,-9.29,1,0.0497,0.00363,0.749,0.13,0.0854,125.969,audio_features,3Allgqu3MaHE8QFvzoP90S,spotify:track:3Allgqu3MaHE8QFvzoP90S,https://api.spotify.com/v1/tracks/3Allgqu3MaHE8QFvzoP90S,https://api.spotify.com/v1/audio-analysis/3Allgqu3MaHE8QFvzoP90S,398095,4,techno
1278,0.818,0.883,11,-3.604,0,0.0682,0.000318,0.853,0.351,0.288,125.983,audio_features,6WGOjgwediL1Gx30GFScMH,spotify:track:6WGOjgwediL1Gx30GFScMH,https://api.spotify.com/v1/tracks/6WGOjgwediL1Gx30GFScMH,https://api.spotify.com/v1/audio-analysis/6WGOjgwediL1Gx30GFScMH,149291,4,techno
1279,0.649,0.527,5,-13.734,0,0.0322,0.252,0.869,0.112,0.0399,128.017,audio_features,7A1YcSeFJpLTHybu78qgT9,spotify:track:7A1YcSeFJpLTHybu78qgT9,https://api.spotify.com/v1/tracks/7A1YcSeFJpLTHybu78qgT9,https://api.spotify.com/v1/audio-analysis/7A1YcSeFJpLTHybu78qgT9,421897,4,techno
1280,0.79,0.795,7,-7.976,1,0.13,0.000991,0.941,0.11,0.299,135.008,audio_features,5VpMLxsTXtH0s4eV6Au1lZ,spotify:track:5VpMLxsTXtH0s4eV6Au1lZ,https://api.spotify.com/v1/tracks/5VpMLxsTXtH0s4eV6Au1lZ,https://api.spotify.com/v1/audio-analysis/5VpMLxsTXtH0s4eV6Au1lZ,362667,4,techno
1281,0.547,0.902,7,-8.455,1,0.0527,0.01,0.928,0.098,0.157,130.034,audio_features,1pFYkwNsbj3oMs8iTyflzg,spotify:track:1pFYkwNsbj3oMs8iTyflzg,https://api.spotify.com/v1/tracks/1pFYkwNsbj3oMs8iTyflzg,https://api.spotify.com/v1/audio-analysis/1pFYkwNsbj3oMs8iTyflzg,304613,4,techno
1282,0.661,0.959,6,-4.795,0,0.0913,0.00468,0.729,0.11,0.425,129.978,audio_features,1cApDCDM3evLgFQjVpMQsy,spotify:track:1cApDCDM3evLgFQjVpMQsy,https://api.spotify.com/v1/tracks/1cApDCDM3evLgFQjVpMQsy,https://api.spotify.com/v1/audio-analysis/1cApDCDM3evLgFQjVpMQsy,211737,4,techno
1283,0.764,0.856,4,-5.415,1,0.0659,0.00676,0.739,0.0606,0.748,125.0,audio_features,2SweUwDKRlXeCDyaJddhWJ,spotify:track:2SweUwDKRlXeCDyaJddhWJ,https://api.spotify.com/v1/tracks/2SweUwDKRlXeCDyaJddhWJ,https://api.spotify.com/v1/audio-analysis/2SweUwDKRlXeCDyaJddhWJ,180504,4,techno
1284,0.788,0.707,7,-4.878,1,0.13,0.0061,4.48e-05,0.139,0.31,126.026,audio_features,7tks4SpHKvcPiMb6cql9Er,spotify:track:7tks4SpHKvcPiMb6cql9Er,https://api.spotify.com/v1/tracks/7tks4SpHKvcPiMb6cql9Er,https://api.spotify.com/v1/audio-analysis/7tks4SpHKvcPiMb6cql9Er,179500,4,techno
1285,0.664,0.8,1,-6.587,1,0.0448,0.000861,0.163,0.0832,0.318,123.994,audio_features,7g2WfNLkwj6QeYmXleHUvi,spotify:track:7g2WfNLkwj6QeYmXleHUvi,https://api.spotify.com/v1/tracks/7g2WfNLkwj6QeYmXleHUvi,https://api.spotify.com/v1/audio-analysis/7g2WfNLkwj6QeYmXleHUvi,237097,4,techno
1286,0.81,0.411,8,-8.242,1,0.0356,0.0015,0.886,0.0643,0.126,127.995,audio_features,3xUIgEKYLVZNAvT9umSijn,spotify:track:3xUIgEKYLVZNAvT9umSijn,https://api.spotify.com/v1/tracks/3xUIgEKYLVZNAvT9umSijn,https://api.spotify.com/v1/audio-analysis/3xUIgEKYLVZNAvT9umSijn,450000,4,techno
1287,0.766,0.86,5,-11.854,0,0.0546,0.00137,0.78,0.0427,0.215,136.013,audio_features,7imdBBUwjlvYwsHwE0YIsK,spotify:track:7imdBBUwjlvYwsHwE0YIsK,https://api.spotify.com/v1/tracks/7imdBBUwjlvYwsHwE0YIsK,https://api.spotify.com/v1/audio-analysis/7imdBBUwjlvYwsHwE0YIsK,368824,4,techno
1288,0.641,0.926,4,-5.976,0,0.072,0.00453,0.179,0.115,0.524,140.051,audio_features,5oCg6Fgv0JzAo1ctj1RPNT,spotify:track:5oCg6Fgv0JzAo1ctj1RPNT,https://api.spotify.com/v1/tracks/5oCg6Fgv0JzAo1ctj1RPNT,https://api.spotify.com/v1/audio-analysis/5oCg6Fgv0JzAo1ctj1RPNT,219693,4,techno
1289,0.758,0.885,7,-6.102,1,0.0707,0.000357,0.0058,0.124,0.711,123.016,audio_features,4tJuE3DkooytN4I05YzyTr,spotify:track:4tJuE3DkooytN4I05YzyTr,https://api.spotify.com/v1/tracks/4tJuE3DkooytN4I05YzyTr,https://api.spotify.com/v1/audio-analysis/4tJuE3DkooytN4I05YzyTr,153171,4,techno
1290,0.962,0.653,3,-7.205,0,0.0999,0.00718,0.446,0.372,0.355,125.024,audio_features,3hfyWdglNx9p9GaIewSvC0,spotify:track:3hfyWdglNx9p9GaIewSvC0,https://api.spotify.com/v1/tracks/3hfyWdglNx9p9GaIewSvC0,https://api.spotify.com/v1/audio-analysis/3hfyWdglNx9p9GaIewSvC0,209280,4,techno
1291,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,audio_features,6PtXobrqImYfnpIxNsJApa,spotify:track:6PtXobrqImYfnpIxNsJApa,https://api.spotify.com/v1/tracks/6PtXobrqImYfnpIxNsJApa,https://api.spotify.com/v1/audio-analysis/6PtXobrqImYfnpIxNsJApa,170625,4,techno
1292,0.782,0.613,4,-10.477,1,0.071,5.84e-05,0.907,0.0883,0.0327,128.018,audio_features,1Oajj3OHEg15WQSEEkveKE,spotify:track:1Oajj3OHEg15WQSEEkveKE,https://api.spotify.com/v1/tracks/1Oajj3OHEg15WQSEEkveKE,https://api.spotify.com/v1/audio-analysis/1Oajj3OHEg15WQSEEkveKE,478378,4,techno
1293,0.626,0.846,5,-8.996,0,0.0286,0.00184,0.71,0.111,0.354,122.995,audio_features,1L5fPtU8X7pC3CQWpN3CGI,spotify:track:1L5fPtU8X7pC3CQWpN3CGI,https://api.spotify.com/v1/tracks/1L5fPtU8X7pC3CQWpN3CGI,https://api.spotify.com/v1/audio-analysis/1L5fPtU8X7pC3CQWpN3CGI,461501,4,techno
1294,0.833,0.51,7,-11.754,1,0.0868,0.194,0.753,0.0694,0.375,120.0,audio_features,6v4wES772fbDP9GzjGXMK6,spotify:track:6v4wES772fbDP9GzjGXMK6,https://api.spotify.com/v1/tracks/6v4wES772fbDP9GzjGXMK6,https://api.spotify.com/v1/audio-analysis/6v4wES772fbDP9GzjGXMK6,202000,4,techno
1295,0.439,0.976,11,-6.752,1,0.248,0.00563,0.856,0.0999,0.0385,129.945,audio_features,16EnS0svIA2DpgRDwU6MgM,spotify:track:16EnS0svIA2DpgRDwU6MgM,https://api.spotify.com/v1/tracks/16EnS0svIA2DpgRDwU6MgM,https://api.spotify.com/v1/audio-analysis/16EnS0svIA2DpgRDwU6MgM,777603,4,techno
1296,0.728,0.963,9,-6.548,1,0.0428,0.000699,0.895,0.0675,0.967,126.976,audio_features,7x5zEOkuKVqhabPKeQ8ttX,spotify:track:7x5zEOkuKVqhabPKeQ8ttX,https://api.spotify.com/v1/tracks/7x5zEOkuKVqhabPKeQ8ttX,https://api.spotify.com/v1/audio-analysis/7x5zEOkuKVqhabPKeQ8ttX,227717,4,techno
1297,0.93,0.483,3,-9.925,1,0.0411,0.0289,0.00244,0.103,0.57,120.022,audio_features,1a8tAQAzHIPQ00OPBXGWPz,spotify:track:1a8tAQAzHIPQ00OPBXGWPz,https://api.spotify.com/v1/tracks/1a8tAQAzHIPQ00OPBXGWPz,https://api.spotify.com/v1/audio-analysis/1a8tAQAzHIPQ00OPBXGWPz,204992,4,techno
1298,0.591,0.931,5,-5.627,0,0.0464,0.0748,0.000585,0.374,0.384,132.005,audio_features,4EXBW6TtVT8SEAjbC5eEJF,spotify:track:4EXBW6TtVT8SEAjbC5eEJF,https://api.spotify.com/v1/tracks/4EXBW6TtVT8SEAjbC5eEJF,https://api.spotify.com/v1/audio-analysis/4EXBW6TtVT8SEAjbC5eEJF,287133,4,techno
1299,0.646,0.699,1,-12.258,1,0.0484,0.0133,0.893,0.105,0.303,141.982,audio_features,796eBkwuHkX8LIe8o6zoeM,spotify:track:796eBkwuHkX8LIe8o6zoeM,https://api.spotify.com/v1/tracks/796eBkwuHkX8LIe8o6zoeM,https://api.spotify.com/v1/audio-analysis/796eBkwuHkX8LIe8o6zoeM,287185,4,techno
1300,0.673,0.839,3,-4.242,1,0.0433,0.0284,0.00272,0.192,0.653,126.014,audio_features,24BBzfOsyK6YELZSo0ILNG,spotify:track:24BBzfOsyK6YELZSo0ILNG,https://api.spotify.com/v1/tracks/24BBzfOsyK6YELZSo0ILNG,https://api.spotify.com/v1/audio-analysis/24BBzfOsyK6YELZSo0ILNG,173333,4,techno
1301,0.744,0.697,10,-9.033,0,0.0575,0.00189,0.855,0.62,0.434,129.994,audio_features,2BfFW4C5SIgbp33539WAah,spotify:track:2BfFW4C5SIgbp33539WAah,https://api.spotify.com/v1/tracks/2BfFW4C5SIgbp33539WAah,https://api.spotify.com/v1/audio-analysis/2BfFW4C5SIgbp33539WAah,205696,4,techno
1302,0.72,0.981,9,-4.559,0,0.0662,0.00662,0.00103,0.326,0.803,140.047,audio_features,2EmDfuWbtVBCv005wlCzHi,spotify:track:2EmDfuWbtVBCv005wlCzHi,https://api.spotify.com/v1/tracks/2EmDfuWbtVBCv005wlCzHi,https://api.spotify.com/v1/audio-analysis/2EmDfuWbtVBCv005wlCzHi,203035,4,techno
1303,0.714,0.821,4,-8.34,1,0.0423,0.000553,0.865,0.202,0.0427,124.98,audio_features,2K0FydrwZJr20N3rxBqpSG,spotify:track:2K0FydrwZJr20N3rxBqpSG,https://api.spotify.com/v1/tracks/2K0FydrwZJr20N3rxBqpSG,https://api.spotify.com/v1/audio-analysis/2K0FydrwZJr20N3rxBqpSG,272640,4,techno
1304,0.441,0.598,6,-13.066,0,0.0659,0.00979,0.945,0.105,0.503,138.086,audio_features,5W9agjZMdYy8nlZoYYj0XU,spotify:track:5W9agjZMdYy8nlZoYYj0XU,https://api.spotify.com/v1/tracks/5W9agjZMdYy8nlZoYYj0XU,https://api.spotify.com/v1/audio-analysis/5W9agjZMdYy8nlZoYYj0XU,283373,4,techno
1305,0.695,0.608,5,-11.662,0,0.0558,0.00449,0.878,0.115,0.0609,132.004,audio_features,0x7cwUHXqY4NG1U1I1zhRQ,spotify:track:0x7cwUHXqY4NG1U1I1zhRQ,https://api.spotify.com/v1/tracks/0x7cwUHXqY4NG1U1I1zhRQ,https://api.spotify.com/v1/audio-analysis/0x7cwUHXqY4NG1U1I1zhRQ,323880,4,techno
1306,0.777,0.932,4,-5.154,1,0.0645,0.00014,0.887,0.0805,0.363,128.007,audio_features,5JEuIrxJuQ8uwaV9oB3xqc,spotify:track:5JEuIrxJuQ8uwaV9oB3xqc,https://api.spotify.com/v1/tracks/5JEuIrxJuQ8uwaV9oB3xqc,https://api.spotify.com/v1/audio-analysis/5JEuIrxJuQ8uwaV9oB3xqc,416281,4,techno
1307,0.8,0.79,1,-8.22,1,0.0538,0.00192,0.895,0.636,0.234,128.0,audio_features,20ZSFPxTCgHiRIbl8YqsEY,spotify:track:20ZSFPxTCgHiRIbl8YqsEY,https://api.spotify.com/v1/tracks/20ZSFPxTCgHiRIbl8YqsEY,https://api.spotify.com/v1/audio-analysis/20ZSFPxTCgHiRIbl8YqsEY,420000,4,techno
1308,0.715,0.871,0,-8.591,1,0.0572,0.0137,0.84,0.0863,0.588,132.008,audio_features,37Uy4OBd93yP89ZhCj5je2,spotify:track:37Uy4OBd93yP89ZhCj5je2,https://api.spotify.com/v1/tracks/37Uy4OBd93yP89ZhCj5je2,https://api.spotify.com/v1/audio-analysis/37Uy4OBd93yP89ZhCj5je2,382488,4,techno
1309,0.607,0.826,4,-7.152,0,0.0398,9.19e-05,0.817,0.136,0.199,132.005,audio_features,61gEWfLdoAcSAMsm6P8nbM,spotify:track:61gEWfLdoAcSAMsm6P8nbM,https://api.spotify.com/v1/tracks/61gEWfLdoAcSAMsm6P8nbM,https://api.spotify.com/v1/audio-analysis/61gEWfLdoAcSAMsm6P8nbM,297378,4,techno
1310,0.805,0.943,11,-6.503,0,0.0563,0.000749,0.868,0.679,0.856,126.0,audio_features,4gnH8nfdJfN115QAzzUc3E,spotify:track:4gnH8nfdJfN115QAzzUc3E,https://api.spotify.com/v1/tracks/4gnH8nfdJfN115QAzzUc3E,https://api.spotify.com/v1/audio-analysis/4gnH8nfdJfN115QAzzUc3E,249545,4,techno
1311,0.676,0.729,5,-10.928,0,0.0367,0.000976,0.889,0.0349,0.784,120.001,audio_features,73Z2ZIL6IJPTAQyLZK5C5V,spotify:track:73Z2ZIL6IJPTAQyLZK5C5V,https://api.spotify.com/v1/tracks/73Z2ZIL6IJPTAQyLZK5C5V,https://api.spotify.com/v1/audio-analysis/73Z2ZIL6IJPTAQyLZK5C5V,355122,3,techno
1312,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,audio_features,20on25jryn53hWghthWWW3,spotify:track:20on25jryn53hWghthWWW3,https://api.spotify.com/v1/tracks/20on25jryn53hWghthWWW3,https://api.spotify.com/v1/audio-analysis/20on25jryn53hWghthWWW3,157890,4,techno
1313,0.658,0.97,2,-10.25,1,0.0549,0.00135,0.897,0.111,0.039,129.993,audio_features,1qvtFBWczWfbPTGS1AE9v6,spotify:track:1qvtFBWczWfbPTGS1AE9v6,https://api.spotify.com/v1/tracks/1qvtFBWczWfbPTGS1AE9v6,https://api.spotify.com/v1/audio-analysis/1qvtFBWczWfbPTGS1AE9v6,362420,3,techno
1314,0.669,0.612,5,-7.517,1,0.0311,0.000728,0.855,0.0916,0.149,128.008,audio_features,1ZQOMp8Rc0JRprnMlq7WYa,spotify:track:1ZQOMp8Rc0JRprnMlq7WYa,https://api.spotify.com/v1/tracks/1ZQOMp8Rc0JRprnMlq7WYa,https://api.spotify.com/v1/audio-analysis/1ZQOMp8Rc0JRprnMlq7WYa,543871,3,techno
1315,0.5,0.99,2,-4.9,1,0.582,0.0097,0.92,0.118,0.0908,140.011,audio_features,7jnRKvliosviweaSnHt6rQ,spotify:track:7jnRKvliosviweaSnHt6rQ,https://api.spotify.com/v1/tracks/7jnRKvliosviweaSnHt6rQ,https://api.spotify.com/v1/audio-analysis/7jnRKvliosviweaSnHt6rQ,498103,4,techno
1316,0.881,0.883,11,-5.494,1,0.0633,0.0195,0.148,0.0825,0.966,124.016,audio_features,6RIbDs0p4XusU2PZSiDgeZ,spotify:track:6RIbDs0p4XusU2PZSiDgeZ,https://api.spotify.com/v1/tracks/6RIbDs0p4XusU2PZSiDgeZ,https://api.spotify.com/v1/audio-analysis/6RIbDs0p4XusU2PZSiDgeZ,225884,4,techno
1317,0.743,0.932,10,-8.182,0,0.0403,0.00463,0.898,0.11,0.129,130.007,audio_features,44uK6MFWwtjGVAHVnsI59n,spotify:track:44uK6MFWwtjGVAHVnsI59n,https://api.spotify.com/v1/tracks/44uK6MFWwtjGVAHVnsI59n,https://api.spotify.com/v1/audio-analysis/44uK6MFWwtjGVAHVnsI59n,517656,4,techno
1318,0.713,0.925,8,-7.661,1,0.063,0.066,0.811,0.128,0.169,127.983,audio_features,28rPVoN6LUZs9w0AE6pBlt,spotify:track:28rPVoN6LUZs9w0AE6pBlt,https://api.spotify.com/v1/tracks/28rPVoN6LUZs9w0AE6pBlt,https://api.spotify.com/v1/audio-analysis/28rPVoN6LUZs9w0AE6pBlt,217969,4,techno
1319,0.622,0.929,7,-4.966,1,0.0861,0.00546,0.457,0.377,0.213,137.991,audio_features,0qE7lAbjtAuIGh6UGsb1iJ,spotify:track:0qE7lAbjtAuIGh6UGsb1iJ,https://api.spotify.com/v1/tracks/0qE7lAbjtAuIGh6UGsb1iJ,https://api.spotify.com/v1/audio-analysis/0qE7lAbjtAuIGh6UGsb1iJ,198138,4,techno
1320,0.8,0.603,1,-11.502,1,0.0543,0.0827,0.923,0.0933,0.266,125.003,audio_features,5eQq9Ih1qW96qAVCcVjle9,spotify:track:5eQq9Ih1qW96qAVCcVjle9,https://api.spotify.com/v1/tracks/5eQq9Ih1qW96qAVCcVjle9,https://api.spotify.com/v1/audio-analysis/5eQq9Ih1qW96qAVCcVjle9,500040,4,techno
1321,0.64,0.964,5,-4.408,0,0.043,0.00223,0.194,0.279,0.83,123.975,audio_features,5OcBGKuzTTGSq6kVIsQ2ZC,spotify:track:5OcBGKuzTTGSq6kVIsQ2ZC,https://api.spotify.com/v1/tracks/5OcBGKuzTTGSq6kVIsQ2ZC,https://api.spotify.com/v1/audio-analysis/5OcBGKuzTTGSq6kVIsQ2ZC,151030,4,techno
1322,0.709,0.86,1,-6.532,0,0.0579,0.123,2.49e-06,0.411,0.558,139.821,audio_features,2MeEjQ1mTdmOlaiU5X73DE,spotify:track:2MeEjQ1mTdmOlaiU5X73DE,https://api.spotify.com/v1/tracks/2MeEjQ1mTdmOlaiU5X73DE,https://api.spotify.com/v1/audio-analysis/2MeEjQ1mTdmOlaiU5X73DE,187627,4,techno
1323,0.85,0.585,10,-5.229,0,0.0488,0.0101,7.79e-06,0.261,0.77,126.0,audio_features,0XX5PxqMoXAPxBZ0qYqSwI,spotify:track:0XX5PxqMoXAPxBZ0qYqSwI,https://api.spotify.com/v1/tracks/0XX5PxqMoXAPxBZ0qYqSwI,https://api.spotify.com/v1/audio-analysis/0XX5PxqMoXAPxBZ0qYqSwI,171905,4,techno
1324,0.632,0.884,11,-7.273,0,0.0455,0.0108,0.892,0.169,0.445,140.0,audio_features,2LxNubHcVrIgq6fctVFKZS,spotify:track:2LxNubHcVrIgq6fctVFKZS,https://api.spotify.com/v1/tracks/2LxNubHcVrIgq6fctVFKZS,https://api.spotify.com/v1/audio-analysis/2LxNubHcVrIgq6fctVFKZS,366811,4,techno
1325,0.689,0.895,1,-7.952,1,0.0527,1.31e-05,0.866,0.141,0.267,133.971,audio_features,4N6y6lAaIUYB359Uko8Yxm,spotify:track:4N6y6lAaIUYB359Uko8Yxm,https://api.spotify.com/v1/tracks/4N6y6lAaIUYB359Uko8Yxm,https://api.spotify.com/v1/audio-analysis/4N6y6lAaIUYB359Uko8Yxm,388059,4,techno
1326,0.658,0.816,5,-7.974,0,0.0427,0.00043,0.335,0.28,0.436,127.021,audio_features,6qFB2Qj6MEUhq5PqYAI1H3,spotify:track:6qFB2Qj6MEUhq5PqYAI1H3,https://api.spotify.com/v1/tracks/6qFB2Qj6MEUhq5PqYAI1H3,https://api.spotify.com/v1/audio-analysis/6qFB2Qj6MEUhq5PqYAI1H3,349134,4,techno
1327,0.702,0.739,11,-10.583,0,0.0738,0.00198,0.836,0.108,0.0705,127.978,audio_features,0yfLOwZmzWmdFLPmmQhGd0,spotify:track:0yfLOwZmzWmdFLPmmQhGd0,https://api.spotify.com/v1/tracks/0yfLOwZmzWmdFLPmmQhGd0,https://api.spotify.com/v1/audio-analysis/0yfLOwZmzWmdFLPmmQhGd0,487500,4,techno
1328,0.665,0.807,0,-8.468,0,0.0458,0.00129,0.774,0.615,0.0796,124.999,audio_features,624HW8ACFgMYo2pCuVsAzH,spotify:track:624HW8ACFgMYo2pCuVsAzH,https://api.spotify.com/v1/tracks/624HW8ACFgMYo2pCuVsAzH,https://api.spotify.com/v1/audio-analysis/624HW8ACFgMYo2pCuVsAzH,336000,4,techno
1329,0.507,0.92,6,-8.151,0,0.0561,0.00629,0.627,0.668,0.225,129.013,audio_features,4UjxYMM2290d7KlCKVSOuQ,spotify:track:4UjxYMM2290d7KlCKVSOuQ,https://api.spotify.com/v1/tracks/4UjxYMM2290d7KlCKVSOuQ,https://api.spotify.com/v1/audio-analysis/4UjxYMM2290d7KlCKVSOuQ,200930,4,techno
1330,0.835,0.984,6,-5.697,0,0.0833,0.00369,0.522,0.615,0.544,123.0,audio_features,6dW8dpFBsqW771xy1ovka5,spotify:track:6dW8dpFBsqW771xy1ovka5,https://api.spotify.com/v1/tracks/6dW8dpFBsqW771xy1ovka5,https://api.spotify.com/v1/audio-analysis/6dW8dpFBsqW771xy1ovka5,163902,4,techno
1331,0.798,0.738,6,-8.357,0,0.0606,0.0182,0.941,0.11,0.325,124.981,audio_features,32nw9Qc5rYjsPWGLy14Yh5,spotify:track:32nw9Qc5rYjsPWGLy14Yh5,https://api.spotify.com/v1/tracks/32nw9Qc5rYjsPWGLy14Yh5,https://api.spotify.com/v1/audio-analysis/32nw9Qc5rYjsPWGLy14Yh5,483960,4,techno
1332,0.825,0.431,1,-7.889,1,0.0393,0.0154,0.89,0.0806,0.0439,122.993,audio_features,5Q1dehJCm4ynhjy7AD8MGP,spotify:track:5Q1dehJCm4ynhjy7AD8MGP,https://api.spotify.com/v1/tracks/5Q1dehJCm4ynhjy7AD8MGP,https://api.spotify.com/v1/audio-analysis/5Q1dehJCm4ynhjy7AD8MGP,445366,4,techno
1333,0.626,0.755,6,-10.491,0,0.0337,0.14,0.386,0.0938,0.372,122.008,audio_features,5w4guYAuAwXFLEqs0E2vkn,spotify:track:5w4guYAuAwXFLEqs0E2vkn,https://api.spotify.com/v1/tracks/5w4guYAuAwXFLEqs0E2vkn,https://api.spotify.com/v1/audio-analysis/5w4guYAuAwXFLEqs0E2vkn,347213,4,techno
1334,0.585,0.879,6,-8.928,0,0.0482,0.000677,0.824,0.0613,0.0454,127.021,audio_features,3zOj4iZqK4qU1OfcCGGk8i,spotify:track:3zOj4iZqK4qU1OfcCGGk8i,https://api.spotify.com/v1/tracks/3zOj4iZqK4qU1OfcCGGk8i,https://api.spotify.com/v1/audio-analysis/3zOj4iZqK4qU1OfcCGGk8i,190866,4,techno
1335,0.655,0.893,7,-5.127,1,0.0428,0.00243,0.00888,0.124,0.538,123.992,audio_features,2Rczayj2tsm1Uga5uQ58Kz,spotify:track:2Rczayj2tsm1Uga5uQ58Kz,https://api.spotify.com/v1/tracks/2Rczayj2tsm1Uga5uQ58Kz,https://api.spotify.com/v1/audio-analysis/2Rczayj2tsm1Uga5uQ58Kz,178823,4,techno
1336,0.502,0.88,7,-10.892,1,0.0604,0.000163,0.702,0.611,0.112,135.989,audio_features,1gkisSzSvDXI1DMHpMgf8p,spotify:track:1gkisSzSvDXI1DMHpMgf8p,https://api.spotify.com/v1/tracks/1gkisSzSvDXI1DMHpMgf8p,https://api.spotify.com/v1/audio-analysis/1gkisSzSvDXI1DMHpMgf8p,373779,4,techno
